Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,Canada,Alberta,2020-11-30,59454,16174,613,1252,523,120
North America,Canada,Alberta,2020-12-01,60954,16584,630,1297,535,123
North America,Canada,Alberta,2020-12-02,62468,16979,646,1342,548,126
North America,Canada,Alberta,2020-12-03,63991,17359,662,1388,560,129
North America,Canada,Alberta,2020-12-04,65524,17723,678,1434,574,132
North America,Canada,Alberta,2020-12-05,67070,18076,693,1481,587,134
North America,Canada,Alberta,2020-12-06,68628,18419,708,1527,601,137
North America,Canada,Alberta,2020-12-07,70189,18744,722,1574,616,139
North America,Canada,Alberta,2020-12-08,71750,19048,736,1621,630,142
North America,Canada,Alberta,2020-12-09,73307,19328,749,1668,645,144
North America,Canada,Alberta,2020-12-10,74859,19586,761,1714,661,146
North America,Canada,Alberta,2020-12-11,76405,19822,773,1761,676,147
North America,Canada,Alberta,2020-12-12,77946,20037,784,1807,692,149
North America,Canada,Alberta,2020-12-13,79474,20229,794,1853,709,150
North America,Canada,Alberta,2020-12-14,80986,20392,803,1898,725,151
North America,Canada,Alberta,2020-12-15,82479,20527,811,1943,742,152
North America,Canada,Alberta,2020-12-16,83951,20632,818,1987,760,153
North America,Canada,Alberta,2020-12-17,85400,20709,824,2030,777,154
North America,Canada,Alberta,2020-12-18,86826,20760,830,2073,795,154
North America,Canada,Alberta,2020-12-19,88227,20784,834,2115,813,154
North America,Canada,Alberta,2020-12-20,89600,20780,837,2156,831,154
North America,Canada,Alberta,2020-12-21,90942,20747,839,2197,849,154
North America,Canada,Alberta,2020-12-22,92250,20684,841,2236,868,153
North America,Canada,Alberta,2020-12-23,93523,20591,841,2274,887,153
North America,Canada,Alberta,2020-12-24,94759,20469,840,2311,906,152
North America,Canada,Alberta,2020-12-25,95959,20320,838,2347,925,151
North America,Canada,Alberta,2020-12-26,97122,20146,835,2382,944,149
North America,Canada,Alberta,2020-12-27,98246,19947,831,2416,963,148
North America,Canada,Alberta,2020-12-28,99329,19720,826,2448,983,146
North America,Canada,Alberta,2020-12-29,100371,19469,820,2480,1002,144
North America,Canada,Alberta,2020-12-30,101374,19197,813,2510,1022,142
North America,Canada,Alberta,2020-12-31,102339,18907,805,2539,1041,140
North America,Canada,Alberta,2021-01-01,103266,18600,797,2566,1061,138
North America,Canada,Alberta,2021-01-02,104155,18277,787,2593,1080,135
North America,Canada,Alberta,2021-01-03,105005,17939,778,2619,1099,133
North America,Canada,Alberta,2021-01-04,105813,17582,767,2643,1119,130
North America,Canada,Alberta,2021-01-05,106577,17206,755,2666,1138,127
North America,Canada,Alberta,2021-01-06,107297,16811,743,2687,1158,124
North America,Canada,Alberta,2021-01-07,107979,16406,730,2708,1177,121
North America,Canada,Alberta,2021-01-08,108626,15993,717,2727,1196,118
North America,Canada,Alberta,2021-01-09,109240,15575,703,2746,1215,115
North America,Canada,Alberta,2021-01-10,109819,15152,689,2763,1234,112
North America,Canada,Alberta,2021-01-11,110363,14722,675,2779,1253,109
North America,Canada,Alberta,2021-01-12,110872,14286,660,2795,1271,105
North America,Canada,Alberta,2021-01-13,111350,13849,645,2809,1290,102
North America,Canada,Alberta,2021-01-14,111798,13411,630,2822,1308,99
North America,Canada,Alberta,2021-01-15,112217,12974,614,2835,1326,96
North America,Canada,Alberta,2021-01-16,112609,12540,599,2847,1344,92
North America,Canada,Alberta,2021-01-17,112972,12106,583,2858,1362,89
North America,Canada,Alberta,2021-01-18,113310,11675,567,2868,1379,86
North America,Canada,Alberta,2021-01-19,113623,11248,551,2877,1397,83
North America,Canada,Alberta,2021-01-20,113914,10829,536,2886,1414,80
North America,Canada,Alberta,2021-01-21,114185,10416,520,2894,1430,77
North America,Canada,Alberta,2021-01-22,114435,10011,505,2901,1447,74
North America,Canada,Alberta,2021-01-23,114666,9614,489,2908,1464,71
North America,Canada,Alberta,2021-01-24,114877,9223,474,2915,1480,68
North America,Canada,Alberta,2021-01-25,115071,8840,459,2921,1496,65
North America,Canada,Alberta,2021-01-26,115249,8467,444,2926,1511,62
North America,Canada,Alberta,2021-01-27,115413,8104,429,2931,1527,59
North America,Canada,Alberta,2021-01-28,115564,7752,415,2935,1542,57
North America,Canada,Alberta,2021-01-29,115702,7411,401,2940,1557,54
North America,Canada,Alberta,2021-01-30,115829,7081,387,2943,1572,52
North America,Canada,Alberta,2021-01-31,115943,6759,373,2947,1586,49
North America,Canada,Alberta,2021-02-01,116046,6448,360,2950,1601,47
North America,Canada,Alberta,2021-02-02,116140,6148,347,2953,1615,45
North America,Canada,Alberta,2021-02-03,116226,5860,335,2955,1629,43
North America,Canada,Alberta,2021-02-04,116305,5582,322,2958,1642,41
North America,Canada,Alberta,2021-02-05,116376,5316,310,2960,1656,39
North America,Canada,Alberta,2021-02-06,116440,5059,299,2962,1669,37
North America,Canada,Alberta,2021-02-07,116498,4813,287,2963,1681,35
North America,Canada,Alberta,2021-02-08,116550,4577,276,2965,1694,33
North America,Canada,Alberta,2021-02-09,116597,4351,266,2966,1707,32
North America,Canada,Alberta,2021-02-10,116639,4135,255,2968,1719,30
North America,Canada,Alberta,2021-02-11,116678,3929,246,2969,1731,28
North America,Canada,Alberta,2021-02-12,116712,3732,236,2970,1742,27
North America,Canada,Alberta,2021-02-13,116743,3544,227,2971,1754,26
North America,Canada,Alberta,2021-02-14,116771,3364,218,2972,1765,24
North America,Canada,Alberta,2021-02-15,116795,3194,209,2972,1776,23
North America,Canada,Alberta,2021-02-16,116817,3031,201,2973,1787,22
North America,Canada,Alberta,2021-02-17,116837,2877,192,2974,1798,21
North America,Canada,Alberta,2021-02-18,116855,2730,185,2974,1808,20
North America,Canada,Alberta,2021-02-19,116871,2591,177,2975,1819,19
North America,Canada,Alberta,2021-02-20,116885,2459,170,2975,1829,18
North America,Canada,Alberta,2021-02-21,116897,2333,163,2975,1839,17
North America,Canada,Alberta,2021-02-22,116909,2214,156,2976,1848,16
North America,Canada,Alberta,2021-02-23,116919,2101,150,2976,1858,15
North America,Canada,Alberta,2021-02-24,116928,1994,144,2976,1867,14
North America,Canada,Alberta,2021-02-25,116935,1893,138,2976,1876,14
North America,Canada,Alberta,2021-02-26,116942,1797,132,2977,1885,13
North America,Canada,Alberta,2021-02-27,116949,1706,127,2977,1894,12
North America,Canada,Alberta,2021-02-28,116954,1620,122,2977,1903,12
North America,Canada,Alberta,2021-03-01,116959,1539,117,2977,1911,11
North America,Canada,Alberta,2021-03-02,116963,1462,112,2977,1919,10
North America,Canada,Alberta,2021-03-03,116967,1389,107,2977,1927,10
North America,Canada,Alberta,2021-03-04,116970,1320,103,2978,1935,9
North America,Canada,Alberta,2021-03-05,116973,1255,98,2978,1943,9
North America,Canada,Alberta,2021-03-06,116976,1194,94,2978,1951,9
North America,Canada,Alberta,2021-03-07,116978,1136,90,2978,1958,8
North America,Canada,Alberta,2021-03-08,116980,1081,87,2978,1966,8
North America,Canada,Alberta,2021-03-09,116982,1029,83,2978,1973,7
North America,Canada,Alberta,2021-03-10,116984,980,80,2978,1980,7
North America,Canada,Alberta,2021-03-11,116985,934,76,2978,1987,7
North America,Canada,Alberta,2021-03-12,116986,890,73,2978,1994,6
North America,Canada,Alberta,2021-03-13,116987,849,70,2978,2000,6
North America,Canada,Alberta,2021-03-14,116988,810,67,2978,2007,6
North America,Canada,Alberta,2021-03-15,116989,773,65,2978,2013,5
North America,Canada,Alberta,2021-03-16,116990,738,62,2978,2019,5
North America,Canada,Alberta,2021-03-17,116990,705,59,2978,2026,5
North America,Canada,Alberta,2021-03-18,116991,674,57,2978,2032,5
North America,Canada,Alberta,2021-03-19,116992,644,55,2978,2038,5
North America,Canada,Alberta,2021-03-20,116992,616,52,2978,2043,4
North America,Canada,Alberta,2021-03-21,116992,590,50,2978,2049,4
North America,Canada,Alberta,2021-03-22,116993,565,48,2978,2055,4
North America,Canada,Alberta,2021-03-23,116993,541,46,2978,2060,4
North America,Canada,Alberta,2021-03-24,116993,519,44,2978,2065,4
North America,Canada,Alberta,2021-03-25,116993,497,43,2978,2071,4
North America,Canada,Alberta,2021-03-26,116994,477,41,2978,2076,3
North America,Canada,Alberta,2021-03-27,116994,458,39,2978,2081,3
North America,Canada,Alberta,2021-03-28,116994,440,38,2978,2086,3
North America,Canada,Alberta,2021-03-29,116994,423,36,2978,2091,3
North America,Canada,Alberta,2021-03-30,116994,407,35,2978,2095,3
North America,Canada,Alberta,2021-03-31,116994,391,33,2978,2100,3
North America,Canada,Alberta,2021-04-01,116994,376,32,2978,2104,3
North America,Canada,Alberta,2021-04-02,116995,362,31,2978,2109,3
North America,Canada,Alberta,2021-04-03,116995,349,29,2978,2113,2
North America,Canada,Alberta,2021-04-04,116995,337,28,2978,2118,2
North America,Canada,Alberta,2021-04-05,116995,325,27,2978,2122,2
North America,Canada,Alberta,2021-04-06,116995,313,26,2978,2126,2
North America,Canada,Alberta,2021-04-07,116995,302,25,2978,2130,2
North America,Canada,Alberta,2021-04-08,116995,292,24,2978,2134,2
North America,Canada,Alberta,2021-04-09,116995,282,23,2978,2138,2
North America,Canada,Alberta,2021-04-10,116995,273,22,2978,2142,2
North America,Canada,Alberta,2021-04-11,116995,264,21,2978,2145,2
North America,Canada,Alberta,2021-04-12,116995,255,21,2978,2149,2
North America,Canada,Alberta,2021-04-13,116995,247,20,2978,2153,2
North America,Canada,Alberta,2021-04-14,116995,239,19,2978,2156,2
North America,Canada,Alberta,2021-04-15,116995,231,18,2978,2159,2
North America,Canada,Alberta,2021-04-16,116995,224,18,2978,2163,2
North America,Canada,Alberta,2021-04-17,116995,217,17,2978,2166,2
North America,Canada,Alberta,2021-04-18,116995,211,16,2978,2169,2
North America,Canada,Alberta,2021-04-19,116995,205,16,2978,2173,1
North America,Canada,Alberta,2021-04-20,116995,199,15,2978,2176,1
North America,Canada,Alberta,2021-04-21,116995,193,15,2978,2179,1
North America,Canada,Alberta,2021-04-22,116995,187,14,2978,2182,1
North America,Canada,Alberta,2021-04-23,116995,182,13,2978,2185,1
North America,Canada,Alberta,2021-04-24,116995,177,13,2978,2188,1
North America,Canada,Alberta,2021-04-25,116995,172,13,2978,2190,1
North America,Canada,Alberta,2021-04-26,116995,167,12,2978,2193,1
North America,Canada,Alberta,2021-04-27,116995,162,12,2978,2196,1
North America,Canada,Alberta,2021-04-28,116995,158,11,2978,2198,1
North America,Canada,Alberta,2021-04-29,116995,154,11,2978,2201,1
North America,Canada,Alberta,2021-04-30,116995,150,10,2978,2204,1
North America,Canada,Alberta,2021-05-01,116995,146,10,2978,2206,1
North America,Canada,Alberta,2021-05-02,116995,142,10,2978,2209,1
North America,Canada,Alberta,2021-05-03,116995,138,9,2978,2211,1
North America,Canada,Alberta,2021-05-04,116995,135,9,2978,2213,1
North America,Canada,Alberta,2021-05-05,116995,131,9,2978,2216,1
North America,Canada,Alberta,2021-05-06,116995,128,8,2978,2218,1
North America,Canada,Alberta,2021-05-07,116995,125,8,2978,2220,1
North America,Canada,Alberta,2021-05-08,116995,122,8,2978,2222,1
North America,Canada,Alberta,2021-05-09,116995,119,8,2978,2224,1
North America,Canada,Alberta,2021-05-10,116995,116,7,2978,2227,1
North America,Canada,Alberta,2021-05-11,116995,113,7,2978,2229,1
North America,Canada,Alberta,2021-05-12,116995,110,7,2978,2231,1
North America,Canada,Alberta,2021-05-13,116995,108,7,2978,2233,1
North America,Canada,Alberta,2021-05-14,116995,105,6,2978,2234,1
North America,Canada,Alberta,2021-05-15,116995,103,6,2978,2236,1
North America,Canada,Alberta,2021-05-16,116995,100,6,2978,2238,1
North America,Canada,Alberta,2021-05-17,116995,98,6,2978,2240,1
North America,Canada,Alberta,2021-05-18,116995,96,6,2978,2242,1
North America,Canada,Alberta,2021-05-19,116995,94,5,2978,2244,1
North America,Canada,Alberta,2021-05-20,116995,91,5,2978,2245,1
North America,Canada,Alberta,2021-05-21,116995,89,5,2978,2247,1
North America,Canada,Alberta,2021-05-22,116995,87,5,2978,2249,1
North America,Canada,Alberta,2021-05-23,116995,85,5,2978,2250,1
North America,Canada,Alberta,2021-05-24,116995,83,5,2978,2252,1
North America,Canada,Alberta,2021-05-25,116995,82,4,2978,2253,1
North America,Canada,Alberta,2021-05-26,116995,80,4,2978,2255,1
North America,Canada,Alberta,2021-05-27,116995,78,4,2978,2256,1
North America,Canada,Alberta,2021-05-28,116995,76,4,2978,2258,1
North America,Canada,Alberta,2021-05-29,116995,75,4,2978,2259,1
North America,Canada,Alberta,2021-05-30,116995,73,4,2978,2261,1
North America,Canada,Alberta,2021-05-31,116995,71,4,2978,2262,1
North America,Canada,Alberta,2021-06-01,116995,70,4,2978,2263,1
North America,Canada,Alberta,2021-06-02,116995,68,3,2978,2265,1
North America,Canada,Alberta,2021-06-03,116995,67,3,2978,2266,0
North America,Canada,Alberta,2021-06-04,116995,65,3,2978,2267,0
North America,Canada,Alberta,2021-06-05,116995,64,3,2978,2268,0
North America,Canada,Alberta,2021-06-06,116995,63,3,2978,2270,0
North America,Canada,Alberta,2021-06-07,116995,61,3,2978,2271,0
North America,Canada,Alberta,2021-06-08,116995,60,3,2978,2272,0
North America,Canada,Alberta,2021-06-09,116995,59,3,2978,2273,0
North America,Canada,Alberta,2021-06-10,116995,58,3,2978,2274,0
North America,Canada,Alberta,2021-06-11,116995,56,3,2978,2275,0
North America,Canada,Alberta,2021-06-12,116995,55,3,2978,2276,0
North America,Canada,Alberta,2021-06-13,116995,54,2,2978,2277,0
North America,Canada,Alberta,2021-06-14,116995,53,2,2978,2279,0
North America,Canada,Alberta,2021-06-15,116995,52,2,2978,2280,0
North America,Canada,Alberta,2021-06-16,116995,51,2,2978,2281,0
North America,Canada,Alberta,2021-06-17,116995,50,2,2978,2282,0
North America,Canada,Alberta,2021-06-18,116995,49,2,2978,2282,0
North America,Canada,Alberta,2021-06-19,116995,48,2,2978,2283,0
North America,Canada,Alberta,2021-06-20,116995,47,2,2978,2284,0
North America,Canada,Alberta,2021-06-21,116995,46,2,2978,2285,0
North America,Canada,Alberta,2021-06-22,116995,45,2,2978,2286,0
North America,Canada,Alberta,2021-06-23,116995,44,2,2978,2287,0
North America,Canada,Alberta,2021-06-24,116995,43,2,2978,2288,0
North America,Canada,Alberta,2021-06-25,116995,42,2,2978,2289,0
North America,Canada,Alberta,2021-06-26,116995,41,2,2978,2289,0
North America,Canada,Alberta,2021-06-27,116995,40,2,2978,2290,0
North America,Canada,Alberta,2021-06-28,116995,39,2,2978,2291,0
North America,Canada,Alberta,2021-06-29,116995,39,2,2978,2292,0
North America,Canada,Alberta,2021-06-30,116995,38,2,2978,2293,0
North America,Canada,Alberta,2021-07-01,116995,37,1,2978,2293,0
North America,Canada,Alberta,2021-07-02,116995,36,1,2978,2294,0
North America,Canada,Alberta,2021-07-03,116995,36,1,2978,2295,0
North America,Canada,Alberta,2021-07-04,116995,35,1,2978,2295,0
North America,Canada,Alberta,2021-07-05,116995,34,1,2978,2296,0
North America,Canada,Alberta,2021-07-06,116995,33,1,2978,2297,0
North America,Canada,Alberta,2021-07-07,116995,33,1,2978,2297,0
North America,Canada,Alberta,2021-07-08,116995,32,1,2978,2298,0
North America,Canada,Alberta,2021-07-09,116995,32,1,2978,2299,0
North America,Canada,Alberta,2021-07-10,116995,31,1,2978,2299,0
North America,Canada,Alberta,2021-07-11,116995,30,1,2978,2300,0
North America,Canada,Alberta,2021-07-12,116995,30,1,2978,2301,0
North America,Canada,Alberta,2021-07-13,116995,29,1,2978,2301,0
North America,Canada,Alberta,2021-07-14,116995,28,1,2978,2302,0
North America,Canada,Alberta,2021-07-15,116995,28,1,2978,2302,0
North America,Canada,Alberta,2021-07-16,116995,27,1,2978,2303,0
North America,Canada,Alberta,2021-07-17,116995,27,1,2978,2303,0
North America,Canada,Alberta,2021-07-18,116995,26,1,2978,2304,0
North America,Canada,Alberta,2021-07-19,116995,26,1,2978,2304,0
North America,Canada,Alberta,2021-07-20,116995,25,1,2978,2305,0
North America,Canada,Alberta,2021-07-21,116995,25,1,2978,2305,0
North America,Canada,Alberta,2021-07-22,116995,24,1,2978,2306,0
North America,Canada,Alberta,2021-07-23,116995,24,1,2978,2306,0
North America,Canada,Alberta,2021-07-24,116995,23,1,2978,2307,0
North America,Canada,Alberta,2021-07-25,116995,23,1,2978,2307,0
North America,Canada,Alberta,2021-07-26,116995,22,1,2978,2308,0
North America,Canada,Alberta,2021-07-27,116995,22,1,2978,2308,0
North America,Canada,Alberta,2021-07-28,116995,21,1,2978,2309,0
North America,Canada,Alberta,2021-07-29,116995,21,1,2978,2309,0
North America,Canada,Alberta,2021-07-30,116995,21,1,2978,2309,0
North America,Canada,Alberta,2021-07-31,116995,20,1,2978,2310,0
North America,Canada,Alberta,2021-08-01,116995,20,1,2978,2310,0
North America,Canada,Alberta,2021-08-02,116995,19,1,2978,2311,0
North America,Canada,Alberta,2021-08-03,116995,19,1,2978,2311,0
North America,Canada,Alberta,2021-08-04,116995,19,1,2978,2311,0
North America,Canada,Alberta,2021-08-05,116995,18,1,2978,2312,0
