Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,Canada,Alberta,2020-12-02,62255,16667,633,1342,553,124
North America,Canada,Alberta,2020-12-03,63825,17111,651,1389,566,127
North America,Canada,Alberta,2020-12-04,65413,17546,669,1437,579,130
North America,Canada,Alberta,2020-12-05,67017,17967,686,1485,592,134
North America,Canada,Alberta,2020-12-06,68631,18371,703,1533,606,137
North America,Canada,Alberta,2020-12-07,70255,18760,719,1582,620,139
North America,Canada,Alberta,2020-12-08,71885,19128,735,1631,635,142
North America,Canada,Alberta,2020-12-09,73514,19473,750,1680,650,145
North America,Canada,Alberta,2020-12-10,75138,19791,765,1729,665,147
North America,Canada,Alberta,2020-12-11,76753,20080,778,1777,681,149
North America,Canada,Alberta,2020-12-12,78357,20340,791,1825,697,151
North America,Canada,Alberta,2020-12-13,79946,20569,802,1873,713,153
North America,Canada,Alberta,2020-12-14,81520,20769,813,1920,730,154
North America,Canada,Alberta,2020-12-15,83077,20940,822,1967,747,156
North America,Canada,Alberta,2020-12-16,84610,21079,831,2013,764,157
North America,Canada,Alberta,2020-12-17,86112,21179,838,2058,782,157
North America,Canada,Alberta,2020-12-18,87578,21239,844,2102,800,158
North America,Canada,Alberta,2020-12-19,89006,21257,848,2145,818,158
North America,Canada,Alberta,2020-12-20,90393,21235,851,2186,836,158
North America,Canada,Alberta,2020-12-21,91740,21175,853,2227,855,157
North America,Canada,Alberta,2020-12-22,93048,21082,854,2266,873,156
North America,Canada,Alberta,2020-12-23,94318,20961,853,2304,892,155
North America,Canada,Alberta,2020-12-24,95544,20806,851,2341,911,154
North America,Canada,Alberta,2020-12-25,96722,20614,848,2376,931,153
North America,Canada,Alberta,2020-12-26,97849,20387,843,2410,950,151
North America,Canada,Alberta,2020-12-27,98924,20125,838,2442,969,149
North America,Canada,Alberta,2020-12-28,99949,19830,831,2473,989,147
North America,Canada,Alberta,2020-12-29,100923,19507,822,2502,1008,144
North America,Canada,Alberta,2020-12-30,101849,19158,813,2530,1028,142
North America,Canada,Alberta,2020-12-31,102729,18788,803,2556,1047,139
North America,Canada,Alberta,2021-01-01,103557,18393,792,2581,1067,136
North America,Canada,Alberta,2021-01-02,104336,17977,779,2605,1086,133
North America,Canada,Alberta,2021-01-03,105071,17544,767,2627,1105,130
North America,Canada,Alberta,2021-01-04,105763,17099,753,2647,1125,126
North America,Canada,Alberta,2021-01-05,106413,16644,739,2667,1144,123
North America,Canada,Alberta,2021-01-06,107021,16179,724,2685,1163,119
North America,Canada,Alberta,2021-01-07,107586,15703,709,2702,1182,116
North America,Canada,Alberta,2021-01-08,108108,15215,693,2718,1201,112
North America,Canada,Alberta,2021-01-09,108587,14718,676,2732,1219,109
North America,Canada,Alberta,2021-01-10,109031,14219,659,2745,1238,105
North America,Canada,Alberta,2021-01-11,109442,13722,642,2758,1256,101
North America,Canada,Alberta,2021-01-12,109823,13227,625,2769,1274,97
North America,Canada,Alberta,2021-01-13,110173,12736,608,2780,1292,94
North America,Canada,Alberta,2021-01-14,110493,12247,590,2789,1310,90
North America,Canada,Alberta,2021-01-15,110785,11763,573,2798,1327,87
North America,Canada,Alberta,2021-01-16,111052,11286,556,2806,1344,83
North America,Canada,Alberta,2021-01-17,111297,10818,538,2813,1361,79
North America,Canada,Alberta,2021-01-18,111520,10360,521,2820,1378,76
North America,Canada,Alberta,2021-01-19,111722,9912,504,2826,1395,73
North America,Canada,Alberta,2021-01-20,111905,9475,487,2832,1411,69
North America,Canada,Alberta,2021-01-21,112071,9048,471,2837,1427,66
North America,Canada,Alberta,2021-01-22,112220,8634,455,2841,1443,63
North America,Canada,Alberta,2021-01-23,112355,8233,439,2845,1458,60
North America,Canada,Alberta,2021-01-24,112478,7845,423,2849,1473,57
North America,Canada,Alberta,2021-01-25,112588,7471,408,2852,1488,55
North America,Canada,Alberta,2021-01-26,112687,7110,393,2855,1503,52
North America,Canada,Alberta,2021-01-27,112775,6761,378,2858,1518,49
North America,Canada,Alberta,2021-01-28,112853,6426,364,2860,1532,47
North America,Canada,Alberta,2021-01-29,112924,6105,350,2862,1546,44
North America,Canada,Alberta,2021-01-30,112987,5797,337,2864,1560,42
North America,Canada,Alberta,2021-01-31,113044,5502,324,2866,1573,40
North America,Canada,Alberta,2021-02-01,113094,5221,311,2867,1587,38
North America,Canada,Alberta,2021-02-02,113139,4952,299,2869,1600,36
North America,Canada,Alberta,2021-02-03,113178,4695,287,2870,1612,34
North America,Canada,Alberta,2021-02-04,113214,4450,276,2871,1625,32
North America,Canada,Alberta,2021-02-05,113245,4217,264,2872,1637,31
North America,Canada,Alberta,2021-02-06,113273,3996,254,2873,1649,29
North America,Canada,Alberta,2021-02-07,113297,3785,244,2873,1661,27
North America,Canada,Alberta,2021-02-08,113319,3586,234,2874,1673,26
North America,Canada,Alberta,2021-02-09,113338,3396,224,2875,1684,25
North America,Canada,Alberta,2021-02-10,113355,3216,215,2875,1695,23
North America,Canada,Alberta,2021-02-11,113370,3045,206,2876,1706,22
North America,Canada,Alberta,2021-02-12,113383,2884,198,2876,1717,21
North America,Canada,Alberta,2021-02-13,113395,2731,189,2876,1728,20
North America,Canada,Alberta,2021-02-14,113405,2587,181,2877,1738,19
North America,Canada,Alberta,2021-02-15,113414,2450,174,2877,1748,18
North America,Canada,Alberta,2021-02-16,113422,2321,167,2877,1758,17
North America,Canada,Alberta,2021-02-17,113429,2198,160,2877,1768,16
North America,Canada,Alberta,2021-02-18,113435,2083,153,2878,1778,15
North America,Canada,Alberta,2021-02-19,113440,1974,147,2878,1787,14
North America,Canada,Alberta,2021-02-20,113445,1871,141,2878,1796,13
North America,Canada,Alberta,2021-02-21,113449,1774,135,2878,1805,13
North America,Canada,Alberta,2021-02-22,113452,1683,129,2878,1814,12
North America,Canada,Alberta,2021-02-23,113455,1596,124,2878,1823,11
North America,Canada,Alberta,2021-02-24,113458,1515,118,2878,1831,11
North America,Canada,Alberta,2021-02-25,113461,1438,114,2878,1840,10
North America,Canada,Alberta,2021-02-26,113463,1365,109,2878,1848,10
North America,Canada,Alberta,2021-02-27,113465,1297,104,2878,1856,9
North America,Canada,Alberta,2021-02-28,113466,1232,100,2879,1864,9
North America,Canada,Alberta,2021-03-01,113468,1171,96,2879,1871,8
North America,Canada,Alberta,2021-03-02,113469,1114,92,2879,1879,8
North America,Canada,Alberta,2021-03-03,113470,1060,88,2879,1886,8
North America,Canada,Alberta,2021-03-04,113471,1009,84,2879,1894,7
North America,Canada,Alberta,2021-03-05,113472,960,81,2879,1901,7
North America,Canada,Alberta,2021-03-06,113472,915,77,2879,1908,6
North America,Canada,Alberta,2021-03-07,113473,872,74,2879,1914,6
North America,Canada,Alberta,2021-03-08,113474,831,71,2879,1921,6
North America,Canada,Alberta,2021-03-09,113474,793,68,2879,1928,6
North America,Canada,Alberta,2021-03-10,113475,757,65,2879,1934,5
North America,Canada,Alberta,2021-03-11,113475,723,63,2879,1940,5
North America,Canada,Alberta,2021-03-12,113475,691,60,2879,1947,5
North America,Canada,Alberta,2021-03-13,113475,660,58,2879,1953,5
North America,Canada,Alberta,2021-03-14,113476,632,55,2879,1959,4
North America,Canada,Alberta,2021-03-15,113476,604,53,2879,1964,4
North America,Canada,Alberta,2021-03-16,113476,579,51,2879,1970,4
North America,Canada,Alberta,2021-03-17,113476,554,49,2879,1976,4
North America,Canada,Alberta,2021-03-18,113476,531,47,2879,1981,4
North America,Canada,Alberta,2021-03-19,113477,509,45,2879,1987,4
North America,Canada,Alberta,2021-03-20,113477,489,43,2879,1992,3
North America,Canada,Alberta,2021-03-21,113477,469,41,2879,1997,3
North America,Canada,Alberta,2021-03-22,113477,451,40,2879,2002,3
North America,Canada,Alberta,2021-03-23,113477,433,38,2879,2007,3
North America,Canada,Alberta,2021-03-24,113477,416,36,2879,2012,3
North America,Canada,Alberta,2021-03-25,113477,401,35,2879,2017,3
North America,Canada,Alberta,2021-03-26,113477,385,34,2879,2021,3
North America,Canada,Alberta,2021-03-27,113477,371,32,2879,2026,3
North America,Canada,Alberta,2021-03-28,113477,358,31,2879,2030,3
North America,Canada,Alberta,2021-03-29,113477,345,30,2879,2035,2
North America,Canada,Alberta,2021-03-30,113477,332,29,2879,2039,2
North America,Canada,Alberta,2021-03-31,113477,321,27,2879,2043,2
North America,Canada,Alberta,2021-04-01,113477,310,26,2879,2048,2
North America,Canada,Alberta,2021-04-02,113477,299,25,2879,2052,2
North America,Canada,Alberta,2021-04-03,113477,289,24,2879,2056,2
North America,Canada,Alberta,2021-04-04,113477,279,23,2879,2060,2
North America,Canada,Alberta,2021-04-05,113477,270,22,2879,2063,2
North America,Canada,Alberta,2021-04-06,113477,261,22,2879,2067,2
North America,Canada,Alberta,2021-04-07,113477,253,21,2879,2071,2
North America,Canada,Alberta,2021-04-08,113477,245,20,2879,2074,2
North America,Canada,Alberta,2021-04-09,113477,237,19,2879,2078,2
North America,Canada,Alberta,2021-04-10,113477,230,18,2879,2081,2
North America,Canada,Alberta,2021-04-11,113477,223,18,2879,2085,2
North America,Canada,Alberta,2021-04-12,113477,216,17,2879,2088,2
North America,Canada,Alberta,2021-04-13,113477,210,16,2879,2091,1
North America,Canada,Alberta,2021-04-14,113477,204,16,2879,2095,1
North America,Canada,Alberta,2021-04-15,113477,198,15,2879,2098,1
North America,Canada,Alberta,2021-04-16,113477,192,15,2879,2101,1
North America,Canada,Alberta,2021-04-17,113477,186,14,2879,2104,1
North America,Canada,Alberta,2021-04-18,113477,181,14,2879,2107,1
North America,Canada,Alberta,2021-04-19,113477,176,13,2879,2110,1
North America,Canada,Alberta,2021-04-20,113477,171,13,2879,2112,1
North America,Canada,Alberta,2021-04-21,113477,167,12,2879,2115,1
North America,Canada,Alberta,2021-04-22,113477,162,12,2879,2118,1
North America,Canada,Alberta,2021-04-23,113477,158,11,2879,2121,1
North America,Canada,Alberta,2021-04-24,113477,154,11,2879,2123,1
North America,Canada,Alberta,2021-04-25,113477,150,10,2879,2126,1
North America,Canada,Alberta,2021-04-26,113477,146,10,2879,2128,1
North America,Canada,Alberta,2021-04-27,113477,142,10,2879,2131,1
North America,Canada,Alberta,2021-04-28,113477,138,9,2879,2133,1
North America,Canada,Alberta,2021-04-29,113477,135,9,2879,2136,1
North America,Canada,Alberta,2021-04-30,113477,131,9,2879,2138,1
North America,Canada,Alberta,2021-05-01,113477,128,8,2879,2140,1
North America,Canada,Alberta,2021-05-02,113477,125,8,2879,2142,1
North America,Canada,Alberta,2021-05-03,113477,122,8,2879,2145,1
North America,Canada,Alberta,2021-05-04,113477,119,8,2879,2147,1
North America,Canada,Alberta,2021-05-05,113477,116,7,2879,2149,1
North America,Canada,Alberta,2021-05-06,113477,113,7,2879,2151,1
North America,Canada,Alberta,2021-05-07,113477,111,7,2879,2153,1
North America,Canada,Alberta,2021-05-08,113477,108,7,2879,2155,1
North America,Canada,Alberta,2021-05-09,113477,106,6,2879,2157,1
North America,Canada,Alberta,2021-05-10,113477,103,6,2879,2159,1
North America,Canada,Alberta,2021-05-11,113477,101,6,2879,2161,1
North America,Canada,Alberta,2021-05-12,113477,98,6,2879,2162,1
North America,Canada,Alberta,2021-05-13,113477,96,6,2879,2164,1
North America,Canada,Alberta,2021-05-14,113477,94,5,2879,2166,1
North America,Canada,Alberta,2021-05-15,113477,92,5,2879,2168,1
North America,Canada,Alberta,2021-05-16,113477,90,5,2879,2169,1
North America,Canada,Alberta,2021-05-17,113477,88,5,2879,2171,1
North America,Canada,Alberta,2021-05-18,113477,86,5,2879,2173,1
North America,Canada,Alberta,2021-05-19,113477,84,5,2879,2174,1
North America,Canada,Alberta,2021-05-20,113477,82,4,2879,2176,1
North America,Canada,Alberta,2021-05-21,113477,80,4,2879,2177,1
North America,Canada,Alberta,2021-05-22,113477,78,4,2879,2179,1
North America,Canada,Alberta,2021-05-23,113477,77,4,2879,2180,1
North America,Canada,Alberta,2021-05-24,113477,75,4,2879,2182,1
North America,Canada,Alberta,2021-05-25,113477,73,4,2879,2183,1
North America,Canada,Alberta,2021-05-26,113477,72,4,2879,2184,1
North America,Canada,Alberta,2021-05-27,113477,70,4,2879,2186,1
North America,Canada,Alberta,2021-05-28,113477,69,3,2879,2187,1
North America,Canada,Alberta,2021-05-29,113477,67,3,2879,2188,0
North America,Canada,Alberta,2021-05-30,113477,66,3,2879,2190,0
North America,Canada,Alberta,2021-05-31,113477,64,3,2879,2191,0
North America,Canada,Alberta,2021-06-01,113477,63,3,2879,2192,0
North America,Canada,Alberta,2021-06-02,113477,62,3,2879,2193,0
North America,Canada,Alberta,2021-06-03,113477,60,3,2879,2195,0
North America,Canada,Alberta,2021-06-04,113477,59,3,2879,2196,0
North America,Canada,Alberta,2021-06-05,113477,58,3,2879,2197,0
North America,Canada,Alberta,2021-06-06,113477,57,3,2879,2198,0
North America,Canada,Alberta,2021-06-07,113477,55,3,2879,2199,0
North America,Canada,Alberta,2021-06-08,113477,54,2,2879,2200,0
North America,Canada,Alberta,2021-06-09,113477,53,2,2879,2201,0
North America,Canada,Alberta,2021-06-10,113477,52,2,2879,2202,0
North America,Canada,Alberta,2021-06-11,113477,51,2,2879,2203,0
North America,Canada,Alberta,2021-06-12,113477,50,2,2879,2204,0
North America,Canada,Alberta,2021-06-13,113477,49,2,2879,2205,0
North America,Canada,Alberta,2021-06-14,113477,48,2,2879,2206,0
North America,Canada,Alberta,2021-06-15,113477,47,2,2879,2207,0
North America,Canada,Alberta,2021-06-16,113477,46,2,2879,2208,0
North America,Canada,Alberta,2021-06-17,113477,45,2,2879,2209,0
North America,Canada,Alberta,2021-06-18,113477,44,2,2879,2210,0
North America,Canada,Alberta,2021-06-19,113477,43,2,2879,2210,0
North America,Canada,Alberta,2021-06-20,113477,42,2,2879,2211,0
North America,Canada,Alberta,2021-06-21,113477,41,2,2879,2212,0
North America,Canada,Alberta,2021-06-22,113477,41,2,2879,2213,0
North America,Canada,Alberta,2021-06-23,113477,40,2,2879,2214,0
North America,Canada,Alberta,2021-06-24,113477,39,2,2879,2215,0
North America,Canada,Alberta,2021-06-25,113477,38,2,2879,2215,0
North America,Canada,Alberta,2021-06-26,113477,37,1,2879,2216,0
North America,Canada,Alberta,2021-06-27,113477,37,1,2879,2217,0
North America,Canada,Alberta,2021-06-28,113477,36,1,2879,2217,0
North America,Canada,Alberta,2021-06-29,113477,35,1,2879,2218,0
North America,Canada,Alberta,2021-06-30,113477,34,1,2879,2219,0
North America,Canada,Alberta,2021-07-01,113477,34,1,2879,2220,0
North America,Canada,Alberta,2021-07-02,113477,33,1,2879,2220,0
North America,Canada,Alberta,2021-07-03,113477,32,1,2879,2221,0
North America,Canada,Alberta,2021-07-04,113477,32,1,2879,2221,0
North America,Canada,Alberta,2021-07-05,113477,31,1,2879,2222,0
North America,Canada,Alberta,2021-07-06,113477,30,1,2879,2223,0
North America,Canada,Alberta,2021-07-07,113477,30,1,2879,2223,0
North America,Canada,Alberta,2021-07-08,113477,29,1,2879,2224,0
North America,Canada,Alberta,2021-07-09,113477,29,1,2879,2224,0
North America,Canada,Alberta,2021-07-10,113477,28,1,2879,2225,0
North America,Canada,Alberta,2021-07-11,113477,27,1,2879,2226,0
North America,Canada,Alberta,2021-07-12,113477,27,1,2879,2226,0
North America,Canada,Alberta,2021-07-13,113477,26,1,2879,2227,0
North America,Canada,Alberta,2021-07-14,113477,26,1,2879,2227,0
North America,Canada,Alberta,2021-07-15,113477,25,1,2879,2228,0
North America,Canada,Alberta,2021-07-16,113477,25,1,2879,2228,0
North America,Canada,Alberta,2021-07-17,113477,24,1,2879,2229,0
North America,Canada,Alberta,2021-07-18,113477,24,1,2879,2229,0
North America,Canada,Alberta,2021-07-19,113477,23,1,2879,2230,0
North America,Canada,Alberta,2021-07-20,113477,23,1,2879,2230,0
North America,Canada,Alberta,2021-07-21,113477,22,1,2879,2230,0
North America,Canada,Alberta,2021-07-22,113477,22,1,2879,2231,0
North America,Canada,Alberta,2021-07-23,113477,22,1,2879,2231,0
North America,Canada,Alberta,2021-07-24,113477,21,1,2879,2232,0
North America,Canada,Alberta,2021-07-25,113477,21,1,2879,2232,0
North America,Canada,Alberta,2021-07-26,113477,20,1,2879,2233,0
North America,Canada,Alberta,2021-07-27,113477,20,1,2879,2233,0
North America,Canada,Alberta,2021-07-28,113477,19,1,2879,2233,0
North America,Canada,Alberta,2021-07-29,113477,19,1,2879,2234,0
North America,Canada,Alberta,2021-07-30,113477,19,1,2879,2234,0
North America,Canada,Alberta,2021-07-31,113477,18,1,2879,2235,0
North America,Canada,Alberta,2021-08-01,113477,18,1,2879,2235,0
North America,Canada,Alberta,2021-08-02,113477,18,1,2879,2235,0
North America,Canada,Alberta,2021-08-03,113477,17,1,2879,2236,0
North America,Canada,Alberta,2021-08-04,113477,17,1,2879,2236,0
North America,Canada,Alberta,2021-08-05,113477,17,1,2879,2236,0
